Date,Close,High,Low,Open,Volume
2021-04-07,7.447310447692871,7.471180579668108,7.3995717013297835,7.3995717013297835,22700
2021-04-08,7.495052337646484,7.5109650052327535,7.463226243680013,7.463226243680013,8600
2021-04-09,7.4632248878479,7.495050976032578,7.4154853761739865,7.495050976032578,50400
2021-04-12,7.5189208984375,7.614399169924413,7.439356051595332,7.455268717446225,18700
2021-04-13,7.558703899383545,7.57461732444541,7.495051716723824,7.503008429254757,18000
2021-04-14,7.574618339538574,7.574618339538574,7.542791485149649,7.566661625941343,19100
2021-04-15,7.64622688293457,7.64622688293457,7.550748591187349,7.566662019208891,17600
2021-04-16,7.566658973693848,7.6382678533808095,7.534832889254499,7.630311142572546,6300
2021-04-19,7.526878356933594,7.63031335099686,7.526878356933594,7.598487257346157,16600
2021-04-20,7.550748348236084,7.582574444461128,7.550748348236084,7.550748348236084,5700
2021-04-21,7.574618339538574,7.574618339538574,7.526878816749159,7.542791485149649,8300
2021-04-22,7.553881645202637,7.577811362822715,7.529951166870551,7.553881645202637,8400
2021-04-23,7.561853885650635,7.577807529802324,7.529947358058879,7.577807529802324,1700
2021-04-26,7.553881645202637,7.56983453671202,7.521975101471863,7.545904819091941,26300
2021-04-27,7.537924289703369,7.601737345814444,7.529947467511576,7.585784462142493,16700
2021-04-28,7.521972179412842,7.577808419073,7.513995356400902,7.577808419073,9400
2021-04-29,7.577808380126953,7.577808380126953,7.529948203012999,7.529948203012999,14100
2021-04-30,7.577808380126953,7.593762026068839,7.561854734185066,7.593762026068839,12900
2021-05-03,7.537924289703369,7.61769099019803,7.49006487797588,7.61769099019803,28900
2021-05-04,7.5698323249816895,7.609715683170162,7.5219729037249525,7.545902614353321,22900
2021-05-05,7.601734638214111,7.609711457564705,7.5538752435332714,7.5538752435332714,15300
2021-05-06,7.641623497009277,7.649600322124883,7.577810417508267,7.577810417508267,33200
2021-05-07,7.609714508056641,7.65757468263446,7.593761623671813,7.601737685508392,37800
2021-05-10,7.625666618347168,7.657573141406716,7.59376009528762,7.6017361555188705,24300
2021-05-11,7.601734638214111,7.633641154905124,7.59375857957488,7.59375857957488,18300
2021-05-12,7.553881645202637,7.6017410804427925,7.545904819091941,7.58578818893341,13500
2021-05-13,7.5299482345581055,7.577808411872558,7.521972172265456,7.537925057562466,17700
2021-05-14,7.561853885650635,7.577807529802324,7.513994474618813,7.513994474618813,8100
2021-05-17,7.561853885650635,7.6575742291375235,7.513994474618813,7.577807529802324,33600
2021-05-18,7.601734638214111,7.60173463821411,7.5538752435332714,7.5538752435332714,26400
2021-05-19,7.617691516876221,7.617691516876221,7.545901633609885,7.561854518384801,14900
2021-05-20,7.652878284454346,7.660875205759449,7.612895203185609,7.628888283167425,17500
2021-05-21,7.652878284454346,7.676869048369657,7.636885204472529,7.676869048369657,7900
2021-05-24,7.668872833251953,7.676869755293453,7.620892063631417,7.6448828297559155,21900
2021-05-25,7.62088680267334,7.668867539171137,7.588899899217454,7.660870622650182,22200
2021-05-26,7.628886699676514,7.644880538966958,7.612893623014303,7.612893623014303,15600
2021-05-27,7.652878284454346,7.652878284454346,7.612895203185609,7.620891361862322,13900
2021-05-28,7.7008585929870605,7.7008585929870605,7.628887830765856,7.628887830765856,29200
2021-06-01,7.676867485046387,7.748837474251124,7.660873645693178,7.748837474251124,9500
2021-06-02,7.732844352722168,7.732844352722168,7.668870520936465,7.692860517199046,12100
2021-06-03,7.676867485046387,7.7088544011245705,7.636883649291599,7.7088544011245705,30000
2021-06-04,7.668872833251953,7.69286283674799,7.620892063631417,7.69286283674799,22600
2021-06-07,7.676867485046387,7.684863642094756,7.628886729614994,7.628886729614994,14500
2021-06-08,7.652878284454346,7.68486520704637,7.652878284454346,7.668872127064553,14300
2021-06-09,7.732844352722168,7.732844352722168,7.652876681675924,7.652876681675924,21400
2021-06-10,7.692861557006836,7.692861557006836,7.692861557006836,7.692861557006836,300
2021-06-11,7.7008585929870605,7.740842434513102,7.676868593122775,7.676868593122775,9100
2021-06-14,7.676867485046387,7.740841317202754,7.660873645693178,7.740841317202754,30800
2021-06-15,7.740842819213867,7.748838977813788,7.676868974644197,7.676868974644197,12100
2021-06-16,7.692861557006836,7.748838476728404,7.684864636295659,7.748838476728404,13700
2021-06-17,7.708852767944336,7.748835832600166,7.668868940660432,7.668868940660432,16600
2021-06-18,7.764833450317383,7.764833450317383,7.684865756802439,7.684865756802439,12500
2021-06-21,7.764833450317383,7.812814218952038,7.716852681682727,7.812814218952038,6400
2021-06-22,7.735971927642822,7.784071573254236,7.711922487096082,7.74398866266438,108400
2021-06-23,7.816135883331299,7.816135883331299,7.719937379586274,7.719937379586274,19100
2021-06-24,7.832170009613037,7.832170009613037,7.752004200810574,7.776053637644188,16700
2021-06-25,7.832170009613037,7.840185978879033,7.792087105211806,7.792087105211806,15400
2021-06-28,7.824153900146484,7.8642368077460745,7.808120431299499,7.808120431299499,10900
2021-06-29,7.824153900146484,7.840186604475597,7.824153900146484,7.840186604475597,6200
2021-06-30,7.832170009613037,7.832170009613037,7.792087105211806,7.816136542045419,10200
2021-07-01,7.784071445465088,7.856220530438788,7.784071445465088,7.856220530438788,14500
2021-07-02,7.816135883331299,7.816135883331299,7.79208644852448,7.79208644852448,2800
2021-07-06,7.856219291687012,7.888285461672764,7.808119654449487,7.808119654449487,5100
2021-07-07,7.848204612731934,7.872254055387975,7.832171905800572,7.872254055387975,10900
2021-07-08,7.848204612731934,7.880270791112655,7.8001049629018535,7.8001049629018535,9400
2021-07-09,7.8802690505981445,7.880269050598144,7.824153441955633,7.848202879299876,12400
2021-07-12,7.904317378997803,7.904317378997803,7.840185045398781,7.888284677856908,17500
2021-07-13,7.832170009613037,7.9363844907313,7.792087105211806,7.888285617064073,30800
2021-07-14,7.848204612731934,7.880270791112655,7.832171905800572,7.832171905800572,11500
2021-07-15,7.856219291687012,7.872251994420989,7.848202558061125,7.848202558061125,6400
2021-07-16,7.8802690505981445,7.880269050598144,7.816136708001609,7.864236347207925,28300
2021-07-19,7.760024547576904,7.864239841734481,7.760024547576904,7.864239841734481,21900
2021-07-20,7.816135883331299,7.832169349547677,7.760020280609472,7.760020280609472,11100
2021-07-21,7.872252464294434,7.9123353702985115,7.79208741680412,7.79208741680412,17400
2021-07-22,7.843321800231934,7.923683242203776,7.819212677888644,7.835285426117504,15400
2021-07-23,7.7790374755859375,7.843326978161745,7.738856344878227,7.843326978161745,20500
2021-07-26,7.803141117095947,7.803141117095946,7.770996385294566,7.779032759842626,14700
2021-07-27,7.819211959838867,7.827248333215304,7.795103606100302,7.795103606100302,6900
2021-07-28,7.835283279418945,7.89153635002619,7.811174930071642,7.811174930071642,8900
2021-07-29,7.899574279785156,7.907610653282617,7.8593931786886095,7.891537906287695,3300
2021-07-30,7.819211959838867,7.939755261313189,7.819211959838867,7.907610534198185,20400
2021-08-02,7.827249526977539,7.859394258995052,7.827249526977539,7.859394258995052,8600
2021-08-03,7.859395980834961,7.883505109923082,7.819214865412458,7.827251241775165,15300
2021-08-04,7.8754682540893555,7.883504629962796,7.835287141113143,7.835287141113143,35500
2021-08-05,7.843321800231934,7.859393782069975,7.843321800231933,7.8513581743463625,5100
2021-08-06,7.803141117095947,7.843322223445387,7.7951047425478865,7.8272494743492675,12900
2021-08-09,7.851356029510498,7.851356029510498,7.8031385643868,7.8031385643868,12300
2021-08-10,7.843321800231934,7.8513581743463625,7.827249052003074,7.8513581743463625,7300
2021-08-11,7.851356029510498,7.875464378877043,7.827246913753345,7.8352832856723955,26100
2021-08-12,7.867431163787842,7.9076122731152765,7.859394788644171,7.859394788644171,19500
2021-08-13,7.88350772857666,7.899579720249653,7.851362978839388,7.851362978839388,3400
2021-08-16,7.867431163787842,7.875467538931511,7.867431163787842,7.875467538931511,4000
2021-08-17,7.867431163787842,7.875467538931511,7.859394788644171,7.859394788644171,1600
2021-08-18,7.8754682540893555,7.89957661531869,7.859395502342476,7.875468254089356,13300
2021-08-19,7.915647983551025,7.923683591628999,7.875466877597756,7.891538860144553,18700
2021-08-20,7.867431163787842,7.9076122731152765,7.851359179891417,7.891539522827936,13000
2021-08-23,7.870652675628662,7.894820277216667,7.846484305766455,7.878708030641862,9100
2021-08-24,7.886765480041504,7.894821604683496,7.854541749747871,7.862597874389862,18100
2021-08-25,7.854541301727295,7.8867650301828975,7.854541301727296,7.8787089060004245,22600
2021-08-26,7.8303728103637695,7.918987861509046,7.8303728103637695,7.918987861509046,23000
2021-08-27,7.83842658996582,7.870651076568462,7.8223151149385455,7.8223151149385455,7200
2021-08-30,7.846484661102295,7.854540784754526,7.830373182072068,7.854540784754526,11500
2021-08-31,7.8303728103637695,7.862596535168797,7.822316687093962,7.862596535168797,12500
2021-09-01,7.83842658996582,7.886762551595737,7.798147518260611,7.854538833267141,19600
2021-09-02,7.8303728103637695,7.846484288629183,7.790092962288934,7.846484288629183,26700
2021-09-03,7.798152923583984,7.822320537013805,7.782040669114385,7.822320537013805,22600
2021-09-07,7.765923976898193,7.790091574126849,7.653140576041031,7.790091574126849,15300
2021-09-08,7.798152923583984,7.822320537013805,7.773984541879585,7.814264409779006,17000
2021-09-09,7.822318077087402,7.8384295582157595,7.8142619523860555,7.830374201788749,9500
2021-09-10,7.8303728103637695,7.8384281653593755,7.798149085558742,7.8303728103637695,7300
2021-09-13,7.822318077087402,7.854541807618453,7.822318077087402,7.822318077087402,4800
2021-09-14,7.846484661102295,7.854540784754526,7.806204811115372,7.806204811115372,6700
2021-09-15,7.846484661102295,7.854540784754526,7.838428537450063,7.854540784754526,3400
2021-09-16,7.814260482788086,7.862596453631471,7.814260482788086,7.854540330445208,12100
2021-09-17,7.943155765533447,7.967324136263242,7.8384284638603585,7.8384284638603585,42500
2021-09-20,7.999551296234131,7.999551296234131,7.878711695535464,7.878711695535464,28500
2021-09-21,8.015660285949707,8.047884015779958,7.918989096458952,7.94315670176306,24300
2021-09-22,7.97043514251709,8.035038406012397,7.946209111239262,8.035038406012397,14200
2021-09-23,8.002739906311035,8.02696594707025,7.921986180402999,7.994664302680646,47900
2021-09-24,8.010817527770996,8.035043574632464,7.978515875244989,7.99466631644192,49800
2021-09-27,7.994662761688232,7.994662761688232,7.962361123524855,7.962361123524855,2800
2021-09-28,7.849304676055908,8.010812844260414,7.808927441471859,8.010812844260414,11500
2021-09-29,7.808928966522217,7.897758283849757,7.760476121532386,7.897758283849757,20100
2021-09-30,7.873534202575684,8.026966837921627,7.83315695007453,7.841232554601167,9000
2021-10-01,7.889683246612549,7.9300597179019165,7.857380837370135,7.857380837370135,6300
2021-10-04,7.97043514251709,7.97043514251709,7.825077414586824,7.841228615526475,11700
2021-10-05,7.938136100769043,7.9865889492652045,7.921985664691589,7.9865889492652045,4200
2021-10-06,7.930060386657715,7.930060386657715,7.889683911963329,7.889683911963329,3900
2021-10-07,7.881608963012695,7.913910607527832,7.881608963012696,7.913910607527832,1200
2021-10-08,7.954288005828857,8.026966129760629,7.865457904136746,7.865457904136746,14400
2021-10-11,7.8412322998046875,7.913911197918697,7.768553401690677,7.913911197918697,13800
2021-10-12,7.978515625,7.978515625,7.8331578081260265,7.857383854227649,1600
2021-10-13,7.938136100769043,7.938136100769043,7.921985664691589,7.921985664691589,4800
2021-10-14,7.954288005828857,7.9623628395110755,7.881609111765118,7.930061194386299,24700
2021-10-15,7.9058332443237305,7.962360917111288,7.8896828107266215,7.921984448052623,15400
2021-10-18,7.889683246612549,7.9542865248337264,7.881607644301945,7.9542865248337264,10700
2021-10-19,7.865458965301514,7.897760614784253,7.8412329207224785,7.897760614784253,5000
2021-10-20,7.833156108856201,7.8977593978673575,7.808930068010007,7.808930068010007,63300
2021-10-21,7.812108993530273,7.844490762865565,7.787822859539374,7.804014130228159,12700
2021-10-22,7.771630764007568,7.8121073883279895,7.763535130326636,7.787821259327313,26800
2021-10-25,7.7635369300842285,7.771632565641906,7.739250795453494,7.771632565641906,2600
2021-10-26,7.747344493865967,7.77972625918457,7.706867866249351,7.739249631567954,32000
2021-10-27,7.7635369300842285,7.779727429157284,7.731155159895816,7.7473456589688725,14300
2021-10-28,7.755438804626465,7.779724931460086,7.698770918000664,7.731152677792843,19300
2021-10-29,7.7878217697143555,7.812107900306662,7.690676475302958,7.690676475302958,17800
2021-11-01,7.7878217697143555,7.83639480294114,7.763535639122049,7.8282991687296475,27400
2021-11-02,7.828299045562744,7.852585175772944,7.771631151058226,7.771631151058226,11300
2021-11-03,7.844488620758057,7.860679887025467,7.7959163660399655,7.8202024933990115,5500
2021-11-04,7.876871585845947,7.909254123332968,7.852585454772869,7.852585454772869,4200
2021-11-05,7.901158332824707,7.901158332824707,7.8930626986129315,7.901158332824707,11000
2021-11-08,7.917346477508545,8.030683006682422,7.917346477508545,7.9578238645022115,16800
2021-11-09,7.933541774749756,7.949732274553744,7.925446138826595,7.925446138826595,14700
2021-11-10,7.893064022064209,7.941637063437062,7.876872750925823,7.941637063437062,26200
2021-11-11,7.965920448303223,7.965920448303223,7.9011569301903535,7.9011569301903535,8300
2021-11-12,7.949728012084961,7.949728012084961,7.941633152544419,7.941633152544419,2500
2021-11-15,7.917346477508545,7.9578238645022115,7.893060354129123,7.9578238645022115,4600
2021-11-16,7.868773937225342,7.909251322709103,7.836392183246716,7.893060059698834,37100
2021-11-17,7.9416351318359375,7.9416351318359375,7.8525847063186776,7.8606803399188125,13300
2021-11-18,7.965920448303223,7.97401608107784,7.884965664641119,7.957824815528605,9200
2021-11-19,7.952938079833984,7.977283591475607,7.888016199503084,7.912361711144706,11500
2021-11-22,7.920475959777832,7.936706040477877,7.920475959777831,7.936706040477877,4600
2021-11-23,7.879900932312012,7.928592730522031,7.839324562791974,7.928592730522031,10600
2021-11-24,7.871782302856445,7.888013153636742,7.85555222600571,7.863666877466296,12400
2021-11-26,7.863668441772461,7.871783868776998,7.831207507684029,7.831207507684029,3700
2021-11-29,7.896132946014404,7.936709325453556,7.871787427922939,7.936709325453556,15700
2021-11-30,7.912358283996582,7.92858913401403,7.831205581768397,7.92858913401403,9800
2021-12-01,7.896132946014404,7.912363807362092,7.888018289270627,7.912363807362092,13800
2021-12-02,7.855553150177002,7.912359586731948,7.847437723832109,7.8798986552820285,7100
2021-12-03,7.823090076446533,7.863665649200448,7.790629153885736,7.814974652323974,5600
2021-12-06,7.814978122711182,7.855554487413232,7.774401758009131,7.798747267258448,6200
2021-12-07,7.790633201599121,7.8555550804516265,7.782517773260096,7.8555550804516265,19100
2021-12-08,7.798747539520264,7.814978395539632,7.774402029421021,7.790632885440391,9400
2021-12-09,7.774402618408203,7.806863558976364,7.766287189783696,7.806863558976364,20100
2021-12-10,7.7825164794921875,7.7825164794921875,7.7825164794921875,7.7825164794921875,1400
2021-12-13,7.790633201599121,7.888016019877879,7.7662869165820485,7.806863284347325,25000
2021-12-14,7.774402618408203,7.774402618408203,7.709480737271882,7.766287189783696,19000
2021-12-15,7.750058650970459,7.782519598007748,7.71759770393317,7.782519598007748,21400
2021-12-16,7.871782302856445,7.888013153636742,7.741938592332311,7.741938592332311,25300
2021-12-17,7.847440719604492,7.879901663446426,7.839325290161522,7.855556149047463,2800
2021-12-20,7.701363563537598,7.847438149959118,7.668902630325004,7.814977216746525,32600
2021-12-21,7.717596054077148,7.766287077258975,7.709480625570224,7.766287077258975,8900
2021-12-22,7.737122535705566,7.769665606034894,7.737122535705566,7.769665606034894,2400
2021-12-23,7.696442127227783,7.737121151835547,7.663899062719144,7.737121151835547,29400
2021-12-27,7.688307762145996,7.7208508334060255,7.6720366144599925,7.7208508334060255,27600
2021-12-28,7.737122535705566,7.737122535705566,7.647628510383917,7.704579465376239,51100
2021-12-29,7.7778000831604,7.785935267274096,7.737121059040519,7.769664123158854,29600
2021-12-30,7.826615810394287,7.851022919248041,7.753393707945027,7.794072739959949,37400
2021-12-31,7.842888355255127,7.883566614606582,7.842888355255126,7.883566614606582,7000
2022-01-03,7.810342788696289,7.834749891692518,7.810342788696289,7.834749891692518,20700
2022-01-04,7.769667625427246,7.794074740545826,7.761531661758319,7.785938776876899,9600
2022-01-05,7.7045769691467285,7.769663088717932,7.7045769691467285,7.761527129799594,12800
2022-01-06,7.680169105529785,7.68830506446204,7.680169105529785,7.68830506446204,8500
2022-01-07,7.688307762145996,7.688307762145997,7.6476287290989555,7.6720366144599925,5900
2022-01-10,7.663898944854736,7.688306048888889,7.639491840820583,7.655762984880735,3500
2022-01-11,7.623220443725586,7.794071735458513,7.623220443725586,7.655763509965767,20500
2022-01-12,7.688307762145996,7.688307762145997,7.639493543199964,7.688307762145997,17900
2022-01-13,7.680169105529785,7.70457698232655,7.672033922485279,7.680169105529785,18600
2022-01-14,7.655761241912842,7.663897200034549,7.639490101557099,7.655761241912843,14600
2022-01-18,7.541864395141602,7.623221686056632,7.541864395141602,7.623221686056632,9600
2022-01-19,7.371011734008789,7.55813416735547,7.371011734008789,7.55813416735547,28300
2022-01-20,7.484910488128662,7.484910488128663,7.395417270626103,7.395417270626103,45800
2022-01-21,7.45554780960083,7.504489699106419,7.406605142177932,7.406605142177932,24400
2022-01-24,7.4800190925598145,7.651317269409174,7.382134531205515,7.406605477064754,56500
2022-01-25,7.51264762878418,7.5208048704221,7.300564013702516,7.33319220233682,21000
2022-01-26,7.496331214904785,7.5779020544414974,7.496331214904785,7.553431113747355,28700
2022-01-27,7.520805358886719,7.5534335496401726,7.496333632383556,7.5126481167189985,13200
2022-01-28,7.51264762878418,7.553433059056403,7.471862198511955,7.528961334142641,15200
2022-01-31,7.610532283782959,7.610532283782959,7.471862285984425,7.496333233267288,7200
2022-02-01,7.651318073272705,7.667631779587036,7.610532640610741,7.610532640610741,16500
2022-02-02,7.6268463134765625,7.716573633453492,7.610531830980389,7.6513172593034815,15200
2022-02-03,7.528959274291992,7.626844591331803,7.373975615160429,7.626844591331803,8000
2022-02-04,7.471862316131592,7.561590419726432,7.471862316131592,7.528961452661115,8400
2022-02-07,7.520805358886719,7.520805358886719,7.496333632383556,7.5126481167189985,16600
2022-02-08,7.561591625213623,7.626848013912806,7.504491701663701,7.5208061877972545,26600
2022-02-09,7.45554780960083,7.553432366529316,7.4310760869307275,7.553432366529316,17200
2022-02-10,7.373976230621338,7.496331720257621,7.373976230621338,7.439232595482987,13800
2022-02-11,7.414762496948242,7.42291973796356,7.373977069788973,7.390291551819608,7000
2022-02-14,7.2842512130737305,7.42292122647217,7.235308535084732,7.398449498518933,24700
2022-02-15,7.365818500518799,7.406603920323362,7.251620258566637,7.251620258566637,21400
2022-02-16,7.333191871643066,7.349506354183198,7.259778256047159,7.3250346303730005,68200
2022-02-17,7.262854099273682,7.385537131964236,7.230138571889554,7.311927000350024,43200
2022-02-18,7.271031856536865,7.3282838240687935,7.238316335090111,7.254673705813709,17900
2022-02-22,7.254673957824707,7.262853033470408,7.238316586532891,7.238316586532891,18200
2022-02-23,7.377358436584473,7.377358436584473,7.238317257713171,7.238317257713171,27000
2022-02-24,7.418253421783447,7.418253421783447,7.311927751857141,7.320106829543729,33300
2022-02-25,7.410073280334473,7.442788802940823,7.393715129031505,7.442788802940823,7700
2022-02-28,7.434610843658447,7.450968217418026,7.418252689899165,7.434610843658447,10800
2022-03-01,7.4591450691223145,7.549112547960603,7.434608625802685,7.4591450691223145,24100
2022-03-02,7.467326641082764,7.491863092608851,7.434611112381404,7.491863092608851,6000
2022-03-03,7.410073280334473,7.50004077250204,7.410073280334473,7.483682621199073,13500
2022-03-04,7.385536193847656,7.4346098686903215,7.287389624161927,7.401894345461745,17600
2022-03-07,7.30374813079834,7.4346102300736225,7.27103260597952,7.4346102300736225,17100
2022-03-08,7.2873921394348145,7.32010767395529,7.246497526284252,7.246497526284252,7600
2022-03-09,7.271031856536865,7.287389227260463,7.221958184366955,7.262852781175287,11800
2022-03-10,7.213780879974365,7.262854564191767,7.205602582604588,7.262854564191767,15600
2022-03-11,7.238317489624023,7.254674862956672,7.197422886292877,7.254674862956672,10100
2022-03-14,7.189241409301758,7.221956925043768,7.14834681962439,7.197420483237116,17300
2022-03-15,7.172886848449707,7.205602376994529,7.164707771313569,7.189244222722254,22300
2022-03-16,7.1238112449646,7.164705839619868,7.042022055654063,7.156526764688911,23100
2022-03-17,7.189241409301758,7.189241409301758,7.107452229947021,7.107452229947021,2100
2022-03-18,7.115634441375732,7.189244579251995,7.115634441375732,7.1728872041682505,10500
2022-03-21,7.03384256362915,7.099273591942032,6.976589828855842,7.08291544486412,23800
2022-03-22,7.042022705078125,7.058380856448609,6.984770735280612,6.984770735280612,7800
2022-03-23,7.061707496643066,7.061707496643066,7.045304400988188,7.061707496643066,6500
2022-03-24,6.996093273162842,7.0699091561422955,6.996093273162842,7.061707217549041,6700
2022-03-25,7.037103176116943,7.037103176116943,6.946884185410838,6.963287282730118,17500
2022-03-28,7.0288987159729,7.045302589590171,6.987890596289215,7.0288987159729,6900
2022-03-29,7.004293441772461,7.020697314813713,6.971486477869675,7.012495378293087,16000
2022-03-30,6.96328592300415,7.0863126486853485,6.93868089073986,7.045303740124949,36200
2022-03-31,7.0453033447265625,7.078110313297707,6.955083594521047,6.971487469896533,20500
2022-04-01,7.037103176116943,7.078112092685182,6.996094259548704,6.996094259548704,9500
2022-04-04,7.020698070526123,7.069908130587446,6.9960922583156595,7.061706193183958,16600
2022-04-05,6.938680648803711,7.00429458734059,6.938680648803711,6.963285680210079,6600
2022-04-06,6.897672176361084,6.930479147697003,6.88947023798213,6.897672176361084,13200
2022-04-07,6.848463535308838,6.938682529708214,6.840261595223424,6.938682529708214,19000
2022-04-08,6.848463535308838,6.848463535308838,6.815656557147241,6.848463535308838,14500
2022-04-11,6.774646282196045,6.848462163822137,6.766444343753168,6.848462163822137,21500
2022-04-12,6.668023586273193,6.823856509464361,6.668023586273193,6.823856509464361,28600
2022-04-13,6.725435733795166,6.733637672603999,6.668023726493212,6.668023726493212,18400
2022-04-14,6.6762261390686035,6.7254362110538315,6.6762261390686035,6.7254362110538315,24700
2022-04-18,6.668023586273193,6.700830558638698,6.651619709000481,6.684426681365985,17600
2022-04-19,6.6762261390686035,6.6762261390686035,6.643419163685121,6.651620320895998,36700
2022-04-20,6.717234134674072,6.725436073897674,6.64341902820159,6.692629099183245,30700
2022-04-21,6.630039215087891,6.736974635551811,6.572457698901203,6.704071248221689,54600
2022-04-22,6.638265132904053,6.662943264211763,6.605361742305817,6.613587786075054,27800
2022-04-25,6.654717445373535,6.6629434894208135,6.588910661952779,6.621814053663157,41700
2022-04-26,6.662942886352539,6.6876202317820725,6.630039497620274,6.671168145176606,27600
2022-04-27,6.621813774108887,6.679394511051467,6.5560066012269544,6.679394511051467,81300
2022-04-28,6.671169757843018,6.671169757843018,6.62181505505311,6.63004110034438,19600
2022-04-29,6.605362415313721,6.69584733703724,6.556007324387671,6.66294394308654,28600
2022-05-02,6.564233303070068,6.638265742595935,6.531329909449819,6.638265742595935,30700
2022-05-03,6.71229887008667,6.761654354930903,6.556007547385021,6.588911334694314,44900
2022-05-04,6.654717445373535,6.679394793036634,6.621814053663157,6.679394793036634,12000
2022-05-05,6.547779560089111,6.621812368719233,6.5231018264659815,6.621812368719233,36800
2022-05-06,6.580685138702393,6.597137228098973,6.481974955759313,6.564233441545213,53400
2022-05-09,6.506650447845459,6.5806832600374525,6.506650447845459,6.523102140305981,29800
2022-05-10,6.547779560089111,6.597135027335372,6.506650134796985,6.597135027335372,9100
2022-05-11,6.547779560089111,6.588908985381239,6.547779560089111,6.564231251758109,11200
2022-05-12,6.4984259605407715,6.564232742158099,6.407941439697268,6.564232742158099,49000
2022-05-13,6.4572978019714355,6.490201199282316,6.407942706005116,6.481975546074313,56300
2022-05-16,6.432618141174316,6.465521526674806,6.399714755673828,6.465521526674806,32900
2022-05-17,6.407940864562988,6.449070295501992,6.391489170635252,6.424392558490725,17600
2022-05-18,6.358585834503174,6.432618653899865,6.35035979135273,6.3997152657767415,29500
2022-05-19,6.399717330932617,6.416169030303058,6.366813539952283,6.391491285127671,41200
2022-05-20,6.427770137786865,6.436021636232625,6.38651343246427,6.436021636232625,46600
2022-05-23,6.477278232574463,6.477278232574463,6.419519314729866,6.436021918893053,33100
2022-05-24,6.485527992248535,6.518533191724364,6.469025392510621,6.485527992248535,30900
2022-05-25,6.650556564331055,6.700063986329234,6.477278620071713,6.510283830372594,84600
2022-05-26,6.724816799163818,6.7660735032562584,6.66705788557811,6.66705788557811,51000
2022-05-27,6.790826797485352,6.840334996763176,6.766073091299504,6.774324588996831,37300
2022-05-31,6.832085132598877,6.856839631609589,6.733069497274989,6.766074709049618,30000
2022-06-01,6.832085132598877,6.832085132598877,6.782577708390093,6.815582920164722,23800
2022-06-02,6.807330131530762,6.832083838948055,6.790827135315119,6.815581629638583,19300
